0 x, -nan
0 y, -nan
0 z, -nan
1 x, -nan
1 y, -nan
1 z, -nan
2 x, -nan
2 y, -nan
2 z, -nan
3 x, -nan
3 y, -nan
3 z, -nan
4 x, -nan
4 y, -nan
4 z, -nan
5 x, -nan
5 y, -nan
5 z, -nan
1475 x, 1.000000
1475 y, -0.000000
1475 z, 0.000000
1476 x, 1.000000
1476 y, 0.000000
1476 z, 0.000000
1477 x, 1.000000
1477 y, -0.000000
1477 z, 0.000000
1478 x, 1.000000
1478 y, -0.000000
1478 z, 0.000000
1479 x, 1.000000
1479 y, 0.000000
1479 z, 0.000000
1480 x, 1.000000
1480 y, -0.000000
1480 z, -0.000000
1481 x, 1.000000
1481 y, 0.000000
1481 z, -0.000000
1482 x, 1.000000
1482 y, 0.000000
1482 z, -0.000000
1483 x, 1.000000
1483 y, -0.000000
1483 z, -0.000000
1484 x, 1.000000
1484 y, -0.000000
1484 z, 0.000000
1485 x, 1.000000
1485 y, -0.000000
1485 z, 0.000000
1486 x, 1.000000
1486 y, 0.000000
1486 z, 0.000000
1487 x, 1.000000
1487 y, 0.000000
1487 z, 0.000000
1488 x, 1.000000
1488 y, -0.000000
1488 z, -0.000000
1489 x, 1.000000
1489 y, 0.000000
1489 z, -0.000000
1490 x, 1.000000
1490 y, 0.000000
1490 z, -0.000000
1491 x, 1.000000
1491 y, 0.000000
1491 z, -0.000000
1492 x, 1.000000
1492 y, 0.000000
1492 z, 0.000000
1493 x, 0.892409
1493 y, 0.211585
1493 z, -0.398545
1494 x, -0.894809
1494 y, -0.152497
1494 z, 0.419596
1495 x, -1.000000
1495 y, -0.000000
1495 z, 0.000000
1496 x, -1.000000
1496 y, 0.000000
1496 z, -0.000000
1497 x, -1.000000
1497 y, 0.000000
1497 z, -0.000000
1498 x, -1.000000
1498 y, 0.000000
1498 z, 0.000000
1499 x, -1.000000
1499 y, 0.000000
1499 z, -0.000000
1500 x, -1.000000
1500 y, -0.000000
1500 z, -0.000000
1501 x, -1.000000
1501 y, 0.000000
1501 z, 0.000000
1502 x, -1.000000
1502 y, -0.000000
1502 z, 0.000000
1503 x, -1.000000
1503 y, -0.000000
1503 z, 0.000000
1504 x, -1.000000
1504 y, -0.000000
1504 z, 0.000000
1505 x, -1.000000
1505 y, 0.000000
1505 z, 0.000000
1506 x, -1.000000
1506 y, 0.000000
1506 z, 0.000000
1507 x, -1.000000
1507 y, 0.000000
1507 z, -0.000000
1508 x, -1.000000
1508 y, -0.000000
1508 z, -0.000000
1509 x, -1.000000
1509 y, -0.000000
1509 z, -0.000000
1510 x, -1.000000
1510 y, -0.000000
1510 z, -0.000000
1511 x, -1.000000
1511 y, 0.000000
1511 z, -0.000000
1512 x, -1.000000
1512 y, -0.000000
1512 z, 0.000000
1513 x, -1.000000
1513 y, 0.000000
1513 z, -0.000000
1514 x, -1.000000
1514 y, 0.000000
1514 z, -0.000000
1515 x, -1.000000
1515 y, 0.000000
1515 z, -0.000000
1516 x, -1.000000
1516 y, -0.000000
1516 z, -0.000000
1517 x, -1.000000
1517 y, -0.000000
1517 z, -0.000000
1518 x, -1.000000
1518 y, -0.000000
1518 z, -0.000000
1519 x, -1.000000
1519 y, 0.000000
1519 z, -0.000000
1520 x, -1.000000
1520 y, 0.000000
1520 z, -0.000000
1521 x, -1.000000
1521 y, 0.000000
1521 z, -0.000000
1522 x, -1.000000
1522 y, -0.000000
1522 z, 0.000000
1523 x, -1.000000
1523 y, -0.000000
1523 z, -0.000000
1524 x, -1.000000
1524 y, 0.000000
1524 z, -0.000000
1525 x, -1.000000
1525 y, 0.000000
1525 z, -0.000000
1526 x, -1.000000
1526 y, -0.000000
1526 z, -0.000000
1527 x, -1.000000
1527 y, -0.000000
1527 z, 0.000000
1528 x, -1.000000
1528 y, 0.000000
1528 z, -0.000000
1529 x, -1.000000
1529 y, 0.000000
1529 z, -0.000000
1530 x, -1.000000
1530 y, 0.000000
1530 z, -0.000000
1531 x, -1.000000
1531 y, 0.000000
1531 z, -0.000000
1532 x, -1.000000
1532 y, -0.000000
1532 z, -0.000000
1533 x, -1.000000
1533 y, -0.000000
1533 z, 0.000000
1534 x, -1.000000
1534 y, -0.000000
1534 z, 0.000000
1535 x, -1.000000
1535 y, -0.000000
1535 z, 0.000000
1536 x, -1.000000
1536 y, 0.000000
1536 z, 0.000000
1537 x, -1.000000
1537 y, 0.000000
1537 z, -0.000000
1538 x, -1.000000
1538 y, -0.000000
1538 z, -0.000000
1539 x, -1.000000
1539 y, -0.000000
1539 z, -0.000000
1540 x, -1.000000
1540 y, -0.000000
1540 z, -0.000000
1541 x, -1.000000
1541 y, -0.000000
1541 z, -0.000000
1542 x, -1.000000
1542 y, -0.000000
1542 z, -0.000000
1543 x, -1.000000
1543 y, -0.000000
1543 z, -0.000000
1544 x, -1.000000
1544 y, -0.000000
1544 z, -0.000000
1545 x, -1.000000
1545 y, -0.000000
1545 z, -0.000000
1546 x, -1.000000
1546 y, 0.000000
1546 z, 0.000000
1547 x, -1.000000
1547 y, 0.000000
1547 z, 0.000000
1548 x, -1.000000
1548 y, -0.000000
1548 z, -0.000000
1549 x, -1.000000
1549 y, -0.000000
1549 z, -0.000000
1550 x, -1.000000
1550 y, -0.000000
1550 z, -0.000000
1551 x, -1.000000
1551 y, -0.000000
1551 z, 0.000000
1552 x, -1.000000
1552 y, 0.000000
1552 z, 0.000000
1553 x, -1.000000
1553 y, 0.000000
1553 z, 0.000000
1554 x, -1.000000
1554 y, -0.000000
1554 z, -0.000000
1555 x, -1.000000
1555 y, -0.000000
1555 z, -0.000000
1556 x, -1.000000
1556 y, 0.000000
1556 z, -0.000000
1557 x, -1.000000
1557 y, 0.000000
1557 z, -0.000000
1558 x, -1.000000
1558 y, -0.000000
1558 z, -0.000000
1559 x, -1.000000
1559 y, -0.000000
1559 z, -0.000000
1560 x, -1.000000
1560 y, -0.000000
1560 z, -0.000000
1561 x, -1.000000
1561 y, -0.000000
1561 z, -0.000000
1562 x, -1.000000
1562 y, -0.000000
1562 z, -0.000000
1563 x, -1.000000
1563 y, -0.000000
1563 z, 0.000000
1564 x, -1.000000
1564 y, -0.000000
1564 z, 0.000000
1565 x, -1.000000
1565 y, 0.000000
1565 z, -0.000000
1566 x, -1.000000
1566 y, 0.000000
1566 z, -0.000000
1567 x, -1.000000
1567 y, -0.000000
1567 z, 0.000000
1568 x, -1.000000
1568 y, -0.000000
1568 z, -0.000000
1569 x, -1.000000
1569 y, -0.000000
1569 z, -0.000000
1570 x, -1.000000
1570 y, -0.000000
1570 z, -0.000000
1571 x, -1.000000
1571 y, 0.000000
1571 z, 0.000000
1572 x, -1.000000
1572 y, 0.000000
1572 z, 0.000000
1573 x, -1.000000
1573 y, 0.000000
1573 z, 0.000000
1574 x, -1.000000
1574 y, 0.000000
1574 z, 0.000000
1575 x, -0.894809
1575 y, 0.152497
1575 z, 0.419596
1576 x, 0.892409
1576 y, -0.211585
1576 z, -0.398545
1577 x, 1.000000
1577 y, 0.000000
1577 z, 0.000000
1578 x, 1.000000
1578 y, -0.000000
1578 z, -0.000000
1579 x, 1.000000
1579 y, -0.000000
1579 z, -0.000000
1580 x, 1.000000
1580 y, -0.000000
1580 z, -0.000000
1581 x, 1.000000
1581 y, -0.000000
1581 z, -0.000000
1582 x, 1.000000
1582 y, -0.000000
1582 z, -0.000000
1583 x, 1.000000
1583 y, 0.000000
1583 z, 0.000000
1584 x, 1.000000
1584 y, 0.000000
1584 z, 0.000000
1585 x, 1.000000
1585 y, -0.000000
1585 z, 0.000000
1586 x, 1.000000
1586 y, 0.000000
1586 z, 0.000000
1587 x, 1.000000
1587 y, 0.000000
1587 z, 0.000000
1588 x, 1.000000
1588 y, 0.000000
1588 z, 0.000000
1589 x, 1.000000
1589 y, -0.000000
1589 z, 0.000000
1590 x, 1.000000
1590 y, 0.000000
1590 z, 0.000000
1591 x, 1.000000
1591 y, 0.000000
1591 z, 0.000000
1592 x, 1.000000
1592 y, 0.000000
1592 z, 0.000000
1593 x, 1.000000
1593 y, 0.000000
1593 z, 0.000000
1594 x, 1.000000
1594 y, -0.000000
1594 z, 0.000000
1595 x, 1.000000
1595 y, 0.000000
1595 z, 0.000000
1596 x, 1.000000
1596 y, 0.000000
1596 z, 0.000000
1597 x, 1.000000
1597 y, -0.000000
1597 z, 0.000000
1598 x, 1.000000
1598 y, 0.000000
1598 z, -0.000000
1599 x, 1.000000
1599 y, 0.000000
1599 z, -0.000000
1600 x, 1.000000
1600 y, -0.000000
1600 z, 0.000000
1601 x, 1.000000
1601 y, 0.000000
1601 z, 0.000000
1602 x, 1.000000
1602 y, 0.000000
1602 z, 0.000000
1603 x, 1.000000
1603 y, -0.000000
1603 z, 0.000000
1604 x, 1.000000
1604 y, 0.000000
1604 z, -0.000000
1605 x, 1.000000
1605 y, -0.000000
1605 z, -0.000000
1606 x, 1.000000
1606 y, -0.000000
1606 z, 0.000000
1607 x, 1.000000
1607 y, -0.000000
1607 z, 0.000000
1608 x, 1.000000
1608 y, 0.000000
1608 z, -0.000000
1609 x, 1.000000
1609 y, -0.000000
1609 z, -0.000000
1610 x, 1.000000
1610 y, -0.000000
1610 z, -0.000000
1611 x, 1.000000
1611 y, 0.000000
1611 z, 0.000000
1612 x, 1.000000
1612 y, 0.000000
1612 z, 0.000000
1613 x, 1.000000
1613 y, -0.000000
1613 z, 0.000000
1614 x, 1.000000
1614 y, 0.000000
1614 z, 0.000000
1615 x, 1.000000
1615 y, -0.000000
1615 z, 0.000000
1616 x, 1.000000
1616 y, 0.000000
1616 z, 0.000000
1617 x, 1.000000
1617 y, -0.000000
1617 z, -0.000000
1618 x, 1.000000
1618 y, -0.000000
1618 z, 0.000000
1619 x, 1.000000
1619 y, 0.000000
1619 z, 0.000000
1620 x, 1.000000
1620 y, -0.000000
1620 z, 0.000000
1621 x, 1.000000
1621 y, -0.000000
1621 z, 0.000000
1622 x, 1.000000
1622 y, -0.000000
1622 z, 0.000000
1623 x, 1.000000
1623 y, 0.000000
1623 z, 0.000000
1624 x, 1.000000
1624 y, -0.000000
1624 z, 0.000000
1625 x, 1.000000
1625 y, 0.000000
1625 z, -0.000000
1626 x, 1.000000
1626 y, -0.000000
1626 z, -0.000000
1627 x, 1.000000
1627 y, -0.000000
1627 z, -0.000000
1628 x, 1.000000
1628 y, 0.000000
1628 z, -0.000000
1629 x, 1.000000
1629 y, 0.000000
1629 z, -0.000000
1630 x, 1.000000
1630 y, 0.000000
1630 z, -0.000000
1631 x, 1.000000
1631 y, 0.000000
1631 z, -0.000000
1632 x, 1.000000
1632 y, 0.000000
1632 z, -0.000000
1633 x, 1.000000
1633 y, -0.000000
1633 z, -0.000000
1634 x, 1.000000
1634 y, -0.000000
1634 z, 0.000000
1635 x, 1.000000
1635 y, -0.000000
1635 z, 0.000000
1636 x, 1.000000
1636 y, -0.000000
1636 z, 0.000000
1637 x, 1.000000
1637 y, -0.000000
1637 z, 0.000000
1638 x, 1.000000
1638 y, -0.000000
1638 z, 0.000000
1639 x, 1.000000
1639 y, 0.000000
1639 z, -0.000000
1640 x, 1.000000
1640 y, 0.000000
1640 z, -0.000000
1641 x, 1.000000
1641 y, -0.000000
1641 z, -0.000000
1642 x, 1.000000
1642 y, -0.000000
1642 z, 0.000000
1643 x, 1.000000
1643 y, -0.000000
1643 z, 0.000000
1644 x, 1.000000
1644 y, 0.000000
1644 z, 0.000000
1645 x, 1.000000
1645 y, 0.000000
1645 z, 0.000000
1646 x, 1.000000
1646 y, -0.000000
1646 z, 0.000000
1647 x, 1.000000
1647 y, -0.000000
1647 z, 0.000000
1648 x, 1.000000
1648 y, -0.000000
1648 z, -0.000000
1649 x, 1.000000
1649 y, 0.000000
1649 z, -0.000000
1650 x, 1.000000
1650 y, 0.000000
1650 z, -0.000000
1651 x, 1.000000
1651 y, 0.000000
1651 z, -0.000000
1652 x, 1.000000
1652 y, 0.000000
1652 z, -0.000000
1653 x, 1.000000
1653 y, -0.000000
1653 z, 0.000000
1654 x, 1.000000
1654 y, -0.000000
1654 z, 0.000000
1655 x, 1.000000
1655 y, -0.000000
1655 z, 0.000000
1656 x, 1.000000
1656 y, -0.000000
1656 z, 0.000000
1657 x, 1.000000
1657 y, -0.000000
1657 z, 0.000000
1658 x, 0.967842
1658 y, -0.045013
1658 z, 0.247500
1659 x, 0.000000
1659 y, 0.439237
1659 z, -0.898371
1660 x, -1.000000
1660 y, -0.000000
1660 z, 0.000000
1661 x, -1.000000
1661 y, -0.000000
1661 z, 0.000000
1662 x, -1.000000
1662 y, -0.000000
1662 z, 0.000000
1663 x, -1.000000
1663 y, 0.000000
1663 z, -0.000000
1664 x, -1.000000
1664 y, -0.000000
1664 z, 0.000000
1665 x, -1.000000
1665 y, -0.000000
1665 z, 0.000000
1666 x, -1.000000
1666 y, -0.000000
1666 z, 0.000000
1667 x, -1.000000
1667 y, 0.000000
1667 z, -0.000000
1668 x, -1.000000
1668 y, -0.000000
1668 z, 0.000000
1669 x, -1.000000
1669 y, -0.000000
1669 z, 0.000000
1670 x, -1.000000
1670 y, 0.000000
1670 z, -0.000000
1671 x, -1.000000
1671 y, 0.000000
1671 z, -0.000000
1672 x, -1.000000
1672 y, 0.000000
1672 z, -0.000000
1673 x, -1.000000
1673 y, 0.000000
1673 z, -0.000000
1674 x, -1.000000
1674 y, 0.000000
1674 z, -0.000000
1675 x, -1.000000
1675 y, -0.000000
1675 z, -0.000000
1676 x, -1.000000
1676 y, 0.000000
1676 z, -0.000000
1677 x, -1.000000
1677 y, -0.000000
1677 z, 0.000000
1678 x, -1.000000
1678 y, 0.000000
1678 z, 0.000000
1679 x, -1.000000
1679 y, -0.000000
1679 z, 0.000000
1680 x, -1.000000
1680 y, -0.000000
1680 z, 0.000000
1681 x, -1.000000
1681 y, 0.000000
1681 z, 0.000000
1682 x, -1.000000
1682 y, 0.000000
1682 z, -0.000000
1683 x, -1.000000
1683 y, -0.000000
1683 z, 0.000000
1684 x, -1.000000
1684 y, -0.000000
1684 z, 0.000000
1685 x, -1.000000
1685 y, -0.000000
1685 z, 0.000000
1686 x, -1.000000
1686 y, -0.000000
1686 z, 0.000000
1687 x, -1.000000
1687 y, 0.000000
1687 z, 0.000000
1688 x, -1.000000
1688 y, 0.000000
1688 z, -0.000000
1689 x, -1.000000
1689 y, -0.000000
1689 z, 0.000000
1690 x, -1.000000
1690 y, -0.000000
1690 z, 0.000000
1691 x, -1.000000
1691 y, 0.000000
1691 z, 0.000000
1692 x, -1.000000
1692 y, -0.000000
1692 z, -0.000000
1693 x, -1.000000
1693 y, -0.000000
1693 z, -0.000000
1694 x, -1.000000
1694 y, 0.000000
1694 z, 0.000000
1695 x, -1.000000
1695 y, 0.000000
1695 z, 0.000000
1696 x, -1.000000
1696 y, -0.000000
1696 z, -0.000000
1697 x, -1.000000
1697 y, 0.000000
1697 z, -0.000000
1698 x, -1.000000
1698 y, 0.000000
1698 z, -0.000000
1699 x, -1.000000
1699 y, -0.000000
1699 z, 0.000000
1700 x, -1.000000
1700 y, -0.000000
1700 z, 0.000000
1701 x, -1.000000
1701 y, -0.000000
1701 z, 0.000000
1702 x, -1.000000
1702 y, 0.000000
1702 z, 0.000000
1703 x, -1.000000
1703 y, 0.000000
1703 z, 0.000000
1704 x, -1.000000
1704 y, -0.000000
1704 z, -0.000000
1705 x, -1.000000
1705 y, -0.000000
1705 z, -0.000000
1706 x, -1.000000
1706 y, 0.000000
1706 z, -0.000000
1707 x, -1.000000
1707 y, -0.000000
1707 z, 0.000000
1708 x, -1.000000
1708 y, 0.000000
1708 z, 0.000000
1709 x, -1.000000
1709 y, 0.000000
1709 z, 0.000000
1710 x, -1.000000
1710 y, -0.000000
1710 z, 0.000000
1711 x, -1.000000
1711 y, -0.000000
1711 z, 0.000000
1712 x, -1.000000
1712 y, 0.000000
1712 z, 0.000000
1713 x, -1.000000
1713 y, 0.000000
1713 z, 0.000000
1714 x, -1.000000
1714 y, -0.000000
1714 z, -0.000000
1715 x, -1.000000
1715 y, -0.000000
1715 z, -0.000000
1716 x, -1.000000
1716 y, 0.000000
1716 z, 0.000000
1717 x, -1.000000
1717 y, 0.000000
1717 z, 0.000000
1718 x, -1.000000
1718 y, -0.000000
1718 z, -0.000000
1719 x, -1.000000
1719 y, -0.000000
1719 z, -0.000000
1720 x, -1.000000
1720 y, 0.000000
1720 z, -0.000000
1721 x, -1.000000
1721 y, -0.000000
1721 z, 0.000000
1722 x, -1.000000
1722 y, 0.000000
1722 z, 0.000000
1723 x, -1.000000
1723 y, 0.000000
1723 z, 0.000000
1724 x, -1.000000
1724 y, -0.000000
1724 z, -0.000000
1725 x, -1.000000
1725 y, -0.000000
1725 z, 0.000000
1726 x, -1.000000
1726 y, -0.000000
1726 z, -0.000000
1727 x, -1.000000
1727 y, -0.000000
1727 z, -0.000000
1728 x, -1.000000
1728 y, 0.000000
1728 z, -0.000000
1729 x, -1.000000
1729 y, 0.000000
1729 z, -0.000000
1730 x, -1.000000
1730 y, 0.000000
1730 z, 0.000000
1731 x, -1.000000
1731 y, -0.000000
1731 z, 0.000000
1732 x, -1.000000
1732 y, -0.000000
1732 z, -0.000000
1733 x, -1.000000
1733 y, -0.000000
1733 z, -0.000000
1734 x, -1.000000
1734 y, 0.000000
1734 z, -0.000000
1735 x, -1.000000
1735 y, -0.000000
1735 z, -0.000000
1736 x, -1.000000
1736 y, 0.000000
1736 z, 0.000000
1737 x, -1.000000
1737 y, 0.000000
1737 z, 0.000000
1738 x, -1.000000
1738 y, 0.000000
1738 z, 0.000000
1739 x, -1.000000
1739 y, 0.000000
1739 z, 0.000000
1740 x, -1.000000
1740 y, -0.000000
1740 z, -0.000000
1741 x, -1.000000
1741 y, -0.000000
1741 z, -0.000000
1742 x, -1.000000
1742 y, -0.000000
1742 z, -0.000000
1743 x, -0.000000
1743 y, -0.439237
1743 z, -0.898371
1744 x, 0.967842
1744 y, 0.045013
1744 z, 0.247500
1745 x, 1.000000
1745 y, 0.000000
1745 z, 0.000000
1746 x, 1.000000
1746 y, 0.000000
1746 z, 0.000000
1747 x, 1.000000
1747 y, 0.000000
1747 z, 0.000000
1748 x, 1.000000
1748 y, 0.000000
1748 z, 0.000000
1749 x, 1.000000
1749 y, 0.000000
1749 z, 0.000000
1750 x, 1.000000
1750 y, -0.000000
1750 z, -0.000000
1751 x, 1.000000
1751 y, -0.000000
1751 z, -0.000000
1752 x, 1.000000
1752 y, 0.000000
1752 z, 0.000000
1753 x, 1.000000
1753 y, 0.000000
1753 z, 0.000000
1754 x, 1.000000
1754 y, -0.000000
1754 z, 0.000000
1755 x, 1.000000
1755 y, -0.000000
1755 z, 0.000000
1756 x, 1.000000
1756 y, -0.000000
1756 z, 0.000000
1757 x, 1.000000
1757 y, 0.000000
1757 z, 0.000000
1758 x, 1.000000
1758 y, -0.000000
1758 z, 0.000000
1759 x, 1.000000
1759 y, 0.000000
1759 z, 0.000000
1760 x, 1.000000
1760 y, -0.000000
1760 z, 0.000000
1761 x, 1.000000
1761 y, 0.000000
1761 z, -0.000000
1762 x, 1.000000
1762 y, -0.000000
1762 z, -0.000000
1763 x, 1.000000
1763 y, -0.000000
1763 z, -0.000000
1764 x, 1.000000
1764 y, 0.000000
1764 z, 0.000000
1765 x, 1.000000
1765 y, 0.000000
1765 z, -0.000000
1766 x, 1.000000
1766 y, 0.000000
1766 z, -0.000000
1767 x, 1.000000
1767 y, -0.000000
1767 z, -0.000000
1768 x, 1.000000
1768 y, -0.000000
1768 z, -0.000000
1769 x, 1.000000
1769 y, -0.000000
1769 z, -0.000000
1770 x, 1.000000
1770 y, 0.000000
1770 z, 0.000000
1771 x, 1.000000
1771 y, 0.000000
1771 z, 0.000000
1772 x, 1.000000
1772 y, 0.000000
1772 z, 0.000000
1773 x, 1.000000
1773 y, 0.000000
1773 z, 0.000000
1774 x, 1.000000
1774 y, -0.000000
1774 z, -0.000000
1775 x, 1.000000
1775 y, -0.000000
1775 z, -0.000000
1776 x, 1.000000
1776 y, 0.000000
1776 z, 0.000000
1777 x, 1.000000
1777 y, 0.000000
1777 z, 0.000000
1778 x, 1.000000
1778 y, -0.000000
1778 z, 0.000000
1779 x, 1.000000
1779 y, -0.000000
1779 z, -0.000000
1780 x, 1.000000
1780 y, 0.000000
1780 z, -0.000000
1781 x, 1.000000
1781 y, 0.000000
1781 z, -0.000000
1782 x, 1.000000
1782 y, -0.000000
1782 z, -0.000000
1783 x, 1.000000
1783 y, -0.000000
1783 z, 0.000000
1784 x, 1.000000
1784 y, 0.000000
1784 z, 0.000000
1785 x, 1.000000
1785 y, 0.000000
1785 z, -0.000000
1786 x, 1.000000
1786 y, -0.000000
1786 z, 0.000000
1787 x, 1.000000
1787 y, -0.000000
1787 z, -0.000000
1788 x, 1.000000
1788 y, -0.000000
1788 z, -0.000000
1789 x, 1.000000
1789 y, 0.000000
1789 z, -0.000000
1790 x, 1.000000
1790 y, -0.000000
1790 z, 0.000000
1791 x, 1.000000
1791 y, -0.000000
1791 z, -0.000000
1792 x, 1.000000
1792 y, 0.000000
1792 z, -0.000000
1793 x, 1.000000
1793 y, 0.000000
1793 z, -0.000000
1794 x, 1.000000
1794 y, 0.000000
1794 z, -0.000000
1795 x, 1.000000
1795 y, 0.000000
1795 z, -0.000000
1796 x, 1.000000
1796 y, -0.000000
1796 z, 0.000000
1797 x, 1.000000
1797 y, -0.000000
1797 z, 0.000000
1798 x, 1.000000
1798 y, -0.000000
1798 z, 0.000000
1799 x, 1.000000
1799 y, 0.000000
1799 z, 0.000000
1800 x, 1.000000
1800 y, 0.000000
1800 z, 0.000000
1801 x, 1.000000
1801 y, 0.000000
1801 z, 0.000000
1802 x, 1.000000
1802 y, -0.000000
1802 z, 0.000000
1803 x, 1.000000
1803 y, -0.000000
1803 z, 0.000000
1804 x, 1.000000
1804 y, 0.000000
1804 z, -0.000000
1805 x, 1.000000
1805 y, 0.000000
1805 z, -0.000000
1806 x, 1.000000
1806 y, -0.000000
1806 z, -0.000000
1807 x, 1.000000
1807 y, -0.000000
1807 z, 0.000000
1808 x, 1.000000
1808 y, -0.000000
1808 z, 0.000000
1809 x, 1.000000
1809 y, 0.000000
1809 z, 0.000000
1810 x, 1.000000
1810 y, -0.000000
1810 z, 0.000000
1811 x, 1.000000
1811 y, -0.000000
1811 z, 0.000000
1812 x, 1.000000
1812 y, 0.000000
1812 z, -0.000000
1813 x, 1.000000
1813 y, 0.000000
1813 z, -0.000000
1814 x, 1.000000
1814 y, 0.000000
1814 z, -0.000000
1815 x, 1.000000
1815 y, 0.000000
1815 z, -0.000000
1816 x, 1.000000
1816 y, -0.000000
1816 z, 0.000000
1817 x, 1.000000
1817 y, -0.000000
1817 z, 0.000000
1818 x, 1.000000
1818 y, 0.000000
1818 z, 0.000000
1819 x, 1.000000
1819 y, -0.000000
1819 z, 0.000000
1820 x, 1.000000
1820 y, -0.000000
1820 z, 0.000000
1821 x, 1.000000
1821 y, -0.000000
1821 z, 0.000000
1822 x, 1.000000
1822 y, -0.000000
1822 z, 0.000000
1823 x, 1.000000
1823 y, -0.000000
1823 z, -0.000000
1824 x, 1.000000
1824 y, 0.000000
1824 z, -0.000000
1825 x, 1.000000
1825 y, 0.000000
1825 z, 0.000000
1826 x, 1.000000
1826 y, -0.000000
1826 z, 0.000000
1827 x, 1.000000
1827 y, -0.000000
1827 z, 0.000000
1828 x, 0.968043
1828 y, 0.108735
1828 z, -0.225987
1829 x, 0.000000
1829 y, -0.172736
1829 z, 0.984968
1830 x, -1.000000
1830 y, 0.000000
1830 z, -0.000000
1831 x, -1.000000
1831 y, -0.000000
1831 z, 0.000000
1832 x, -1.000000
1832 y, -0.000000
1832 z, -0.000000
1833 x, -1.000000
1833 y, 0.000000
1833 z, -0.000000
1834 x, -1.000000
1834 y, 0.000000
1834 z, -0.000000
1835 x, -1.000000
1835 y, 0.000000
1835 z, -0.000000
1836 x, -1.000000
1836 y, 0.000000
1836 z, -0.000000
1837 x, -1.000000
1837 y, 0.000000
1837 z, -0.000000
1838 x, -1.000000
1838 y, 0.000000
1838 z, -0.000000
1839 x, -1.000000
1839 y, -0.000000
1839 z, -0.000000
1840 x, -1.000000
1840 y, 0.000000
1840 z, 0.000000
1841 x, -1.000000
1841 y, -0.000000
1841 z, 0.000000
1842 x, -1.000000
1842 y, -0.000000
1842 z, 0.000000
1843 x, -1.000000
1843 y, -0.000000
1843 z, 0.000000
1844 x, -1.000000
1844 y, 0.000000
1844 z, -0.000000
1845 x, -1.000000
1845 y, -0.000000
1845 z, 0.000000
1846 x, -1.000000
1846 y, 0.000000
1846 z, 0.000000
1847 x, -1.000000
1847 y, -0.000000
1847 z, 0.000000
1848 x, -1.000000
1848 y, -0.000000
1848 z, 0.000000
1849 x, -1.000000
1849 y, 0.000000
1849 z, -0.000000
1850 x, -1.000000
1850 y, 0.000000
1850 z, -0.000000
1851 x, -1.000000
1851 y, 0.000000
1851 z, -0.000000
1852 x, -1.000000
1852 y, 0.000000
1852 z, -0.000000
1853 x, -1.000000
1853 y, -0.000000
1853 z, 0.000000
1854 x, -1.000000
1854 y, 0.000000
1854 z, 0.000000
1855 x, -1.000000
1855 y, -0.000000
1855 z, 0.000000
1856 x, -1.000000
1856 y, -0.000000
1856 z, 0.000000
1857 x, -1.000000
1857 y, -0.000000
1857 z, 0.000000
1858 x, -1.000000
1858 y, 0.000000
1858 z, -0.000000
1859 x, -1.000000
1859 y, -0.000000
1859 z, 0.000000
1860 x, -1.000000
1860 y, 0.000000
1860 z, -0.000000
1861 x, -1.000000
1861 y, -0.000000
1861 z, 0.000000
1862 x, -1.000000
1862 y, 0.000000
1862 z, -0.000000
1863 x, -1.000000
1863 y, -0.000000
1863 z, 0.000000
1864 x, -1.000000
1864 y, -0.000000
1864 z, 0.000000
1865 x, -1.000000
1865 y, 0.000000
1865 z, -0.000000
1866 x, -1.000000
1866 y, 0.000000
1866 z, -0.000000
1867 x, -1.000000
1867 y, -0.000000
1867 z, -0.000000
1868 x, -1.000000
1868 y, 0.000000
1868 z, 0.000000
1869 x, -1.000000
1869 y, 0.000000
1869 z, 0.000000
1870 x, -1.000000
1870 y, -0.000000
1870 z, -0.000000
1871 x, -1.000000
1871 y, -0.000000
1871 z, -0.000000
1872 x, -1.000000
1872 y, -0.000000
1872 z, -0.000000
1873 x, -1.000000
1873 y, 0.000000
1873 z, -0.000000
1874 x, -1.000000
1874 y, 0.000000
1874 z, 0.000000
1875 x, -1.000000
1875 y, -0.000000
1875 z, 0.000000
1876 x, -1.000000
1876 y, -0.000000
1876 z, 0.000000
1877 x, -1.000000
1877 y, 0.000000
1877 z, 0.000000
1878 x, -1.000000
1878 y, -0.000000
1878 z, -0.000000
1879 x, -1.000000
1879 y, -0.000000
1879 z, 0.000000
1880 x, -1.000000
1880 y, 0.000000
1880 z, 0.000000
1881 x, -1.000000
1881 y, -0.000000
1881 z, 0.000000
1882 x, -1.000000
1882 y, -0.000000
1882 z, 0.000000
1883 x, -1.000000
1883 y, 0.000000
1883 z, -0.000000
1884 x, -1.000000
1884 y, 0.000000
1884 z, -0.000000
1885 x, -1.000000
1885 y, -0.000000
1885 z, 0.000000
1886 x, -1.000000
1886 y, -0.000000
1886 z, 0.000000
1887 x, -1.000000
1887 y, 0.000000
1887 z, -0.000000
1888 x, -1.000000
1888 y, 0.000000
1888 z, -0.000000
1889 x, -1.000000
1889 y, -0.000000
1889 z, -0.000000
1890 x, -1.000000
1890 y, -0.000000
1890 z, 0.000000
1891 x, -1.000000
1891 y, 0.000000
1891 z, -0.000000
1892 x, -1.000000
1892 y, 0.000000
1892 z, 0.000000
1893 x, -1.000000
1893 y, 0.000000
1893 z, 0.000000
1894 x, -1.000000
1894 y, -0.000000
