i/j , -75 , -74 , -73 , -72 , -71 , -70 , -69 , -68 , -67 , -66 , -65 , -64 , -63 , -62 , -61 , -60 , -59 , -58 , -57 , -56 , -55 , -54 , -53 , -52 , -51 , -50 , -49 , -48 , -47 , -46 , -45 , -44 , -43 , -42 , -41 , -40 , -39 , -38 , -37 , -36 , -35 , -34 , -33 , -32 , -31 , -30 , -29 , -28 , -27 , -26 , -25 , -24 , -23 , -22 , -21 , -20 , -19 , -18 , -17 , -16 , -15 , -14 , -13 , -12 , -11 , -10 , -9 , -8 , -7 , -6 , -5 , -4 , -3 , -2 , -1 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39 , 40 , 41 , 42 , 43 , 44 , 45 , 46 , 47 , 48 , 49 , 50 , 51 , 52 , 53 , 54 , 55 , 56 , 57 , 58 , 59 , 60 , 61 , 62 , 63 , 64 , 65 , 66 , 67 , 68 , 69 , 70 , 71 , 72 , 73 , 74 , 75 , 
6 , 477.629570 , 472.563000 , 467.496430 , 462.429861 , 457.363291 , 452.296722 , 447.230152 , 442.163582 , 437.097013 , 432.030443 , 426.963873 , 421.897304 , 416.830734 , 411.764164 , 406.697595 , 401.631025 , 396.564455 , 391.497886 , 386.431316 , 381.364746 , 376.298177 , 371.231607 , 366.165038 , 361.098468 , 356.031898 , 350.965329 , 345.898759 , 340.832189 , 335.765620 , 330.699050 , 325.632480 , 320.565911 , 315.499341 , 310.432771 , 305.366202 , 300.299632 , 295.233062 , 290.166493 , 285.099923 , 280.033354 , 274.966784 , 269.900214 , 264.833645 , 259.767075 , 254.700505 , 249.633936 , 244.567366 , 239.500796 , 234.434227 , 229.367657 , 224.301087 , 219.234518 , 214.167948 , 209.101378 , 204.034809 , 198.968239 , 193.901670 , 188.835100 , 183.768530 , 178.701961 , 173.635391 , 168.568821 , 163.502252 , 158.435682 , 153.369112 , 148.302543 , 143.235973 , 138.169403 , 133.102834 , 128.036264 , 122.969694 , 117.903125 , 112.836555 , 107.769986 , 102.703416 , 97.636846 , 92.570277 , 87.503707 , 82.437137 , 77.370568 , 72.303998 , 67.237428 , 62.170859 , 57.104289 , 52.037719 , 46.971150 , 41.904580 , 36.838010 , 31.771441 , 26.704871 , 21.638302 , 16.571732 , 11.505162 , 6.438593 , 1.372023 , -3.694547 , -8.761116 , -13.827686 , -18.894256 , -23.960825 , -29.027395 , -34.093965 , -39.160534 , -44.227104 , -49.293674 , -54.360243 , -59.426813 , -64.493382 , -69.559952 , -74.626522 , -79.693091 , -84.759661 , -89.826231 , -94.892800 , -99.959370 , -105.025940 , -110.092509 , -115.159079 , -120.225649 , -125.292218 , -130.358788 , -135.425358 , -140.491927 , -145.558497 , -150.625066 , -155.691636 , -160.758206 , -165.824775 , -170.891345 , -175.957915 , -181.024484 , -186.091054 , -191.157624 , -196.224193 , -201.290763 , -206.357333 , -211.423902 , -216.490472 , -221.557042 , -226.623611 , -231.690181 , -236.756750 , -241.823320 , -246.889890 , -251.956459 , -257.023029 , -262.089599 , -267.156168 , -272.222738 , -277.289308 , -282.355877 , 477.000156 , 
7 , 477.000156 , 471.933586 , 466.867016 , 461.800447 , 456.733877 , 451.667307 , 446.600738 , 441.534168 , 436.467599 , 431.401029 , 426.334459 , 421.267890 , 416.201320 , 411.134750 , 406.068181 , 401.001611 , 395.935041 , 390.868472 , 385.801902 , 380.735332 , 375.668763 , 370.602193 , 365.535623 , 360.469054 , 355.402484 , 350.335915 , 345.269345 , 340.202775 , 335.136206 , 330.069636 , 325.003066 , 319.936497 , 314.869927 , 309.803357 , 304.736788 , 299.670218 , 294.603648 , 289.537079 , 284.470509 , 279.403939 , 274.337370 , 269.270800 , 264.204231 , 259.137661 , 254.071091 , 249.004522 , 243.937952 , 238.871382 , 233.804813 , 228.738243 , 223.671673 , 218.605104 , 213.538534 , 208.471964 , 203.405395 , 198.338825 , 193.272255 , 188.205686 , 183.139116 , 178.072547 , 173.005977 , 167.939407 , 162.872838 , 157.806268 , 152.739698 , 147.673129 , 142.606559 , 137.539989 , 132.473420 , 127.406850 , 122.340280 , 117.273711 , 112.207141 , 107.140571 , 102.074002 , 97.007432 , 91.940863 , 86.874293 , 81.807723 , 76.741154 , 71.674584 , 66.608014 , 61.541445 , 56.474875 , 51.408305 , 46.341736 , 41.275166 , 36.208596 , 31.142027 , 26.075457 , 21.008887 , 15.942318 , 10.875748 , 5.809179 , 0.742609 , -4.323961 , -9.390530 , -14.457100 , -19.523670 , -24.590239 , -29.656809 , -34.723379 , -39.789948 , -44.856518 , -49.923088 , -54.989657 , -60.056227 , -65.122797 , -70.189366 , -75.255936 , -80.322505 , -85.389075 , -90.455645 , -95.522214 , -100.588784 , -105.655354 , -110.721923 , -115.788493 , -120.855063 , -125.921632 , -130.988202 , -136.054772 , -141.121341 , -146.187911 , -151.254481 , -156.321050 , -161.387620 , -166.454189 , -171.520759 , -176.587329 , -181.653898 , -186.720468 , -191.787038 , -196.853607 , -201.920177 , -206.986747 , -212.053316 , -217.119886 , -222.186456 , -227.253025 , -232.319595 , -237.386165 , -242.452734 , -247.519304 , -252.585873 , -257.652443 , -262.719013 , -267.785582 , -272.852152 , -277.918722 , -282.985291 , 476.370742 , 
8 , 476.370742 , 471.304172 , 466.237602 , 461.171033 , 456.104463 , 451.037893 , 445.971324 , 440.904754 , 435.838184 , 430.771615 , 425.705045 , 420.638476 , 415.571906 , 410.505336 , 405.438767 , 400.372197 , 395.305627 , 390.239058 , 385.172488 , 380.105918 , 375.039349 , 369.972779 , 364.906209 , 359.839640 , 354.773070 , 349.706500 , 344.639931 , 339.573361 , 334.506792 , 329.440222 , 324.373652 , 319.307083 , 314.240513 , 309.173943 , 304.107374 , 299.040804 , 293.974234 , 288.907665 , 283.841095 , 278.774525 , 273.707956 , 268.641386 , 263.574816 , 258.508247 , 253.441677 , 248.375108 , 243.308538 , 238.241968 , 233.175399 , 228.108829 , 223.042259 , 217.975690 , 212.909120 , 207.842550 , 202.775981 , 197.709411 , 192.642841 , 187.576272 , 182.509702 , 177.443132 , 172.376563 , 167.309993 , 162.243424 , 157.176854 , 152.110284 , 147.043715 , 141.977145 , 136.910575 , 131.844006 , 126.777436 , 121.710866 , 116.644297 , 111.577727 , 106.511157 , 101.444588 , 96.378018 , 91.311448 , 86.244879 , 81.178309 , 76.111740 , 71.045170 , 65.978600 , 60.912031 , 55.845461 , 50.778891 , 45.712322 , 40.645752 , 35.579182 , 30.512613 , 25.446043 , 20.379473 , 15.312904 , 10.246334 , 5.179764 , 0.113195 , -4.953375 , -10.019944 , -15.086514 , -20.153084 , -25.219653 , -30.286223 , -35.352793 , -40.419362 , -45.485932 , -50.552502 , -55.619071 , -60.685641 , -65.752211 , -70.818780 , -75.885350 , -80.951920 , -86.018489 , -91.085059 , -96.151629 , -101.218198 , -106.284768 , -111.351337 , -116.417907 , -121.484477 , -126.551046 , -131.617616 , -136.684186 , -141.750755 , -146.817325 , -151.883895 , -156.950464 , -162.017034 , -167.083604 , -172.150173 , -177.216743 , -182.283313 , -187.349882 , -192.416452 , -197.483021 , -202.549591 , -207.616161 , -212.682730 , -217.749300 , -222.815870 , -227.882439 , -232.949009 , -238.015579 , -243.082148 , -248.148718 , -253.215288 , -258.281857 , -263.348427 , -268.414997 , -273.481566 , -278.548136 , -283.614705 , 475.741328 , 
9 , 475.741328 , 470.674758 , 465.608188 , 460.541619 , 455.475049 , 450.408479 , 445.341910 , 440.275340 , 435.208770 , 430.142201 , 425.075631 , 420.009061 , 414.942492 , 409.875922 , 404.809353 , 399.742783 , 394.676213 , 389.609644 , 384.543074 , 379.476504 , 374.409935 , 369.343365 , 364.276795 , 359.210226 , 354.143656 , 349.077086 , 344.010517 , 338.943947 , 333.877377 , 328.810808 , 323.744238 , 318.677669 , 313.611099 , 308.544529 , 303.477960 , 298.411390 , 293.344820 , 288.278251 , 283.211681 , 278.145111 , 273.078542 , 268.011972 , 262.945402 , 257.878833 , 252.812263 , 247.745693 , 242.679124 , 237.612554 , 232.545985 , 227.479415 , 222.412845 , 217.346276 , 212.279706 , 207.213136 , 202.146567 , 197.079997 , 192.013427 , 186.946858 , 181.880288 , 176.813718 , 171.747149 , 166.680579 , 161.614009 , 156.547440 , 151.480870 , 146.414301 , 141.347731 , 136.281161 , 131.214592 , 126.148022 , 121.081452 , 116.014883 , 110.948313 , 105.881743 , 100.815174 , 95.748604 , 90.682034 , 85.615465 , 80.548895 , 75.482325 , 70.415756 , 65.349186 , 60.282616 , 55.216047 , 50.149477 , 45.082908 , 40.016338 , 34.949768 , 29.883199 , 24.816629 , 19.750059 , 14.683490 , 9.616920 , 4.550350 , -0.516219 , -5.582789 , -10.649359 , -15.715928 , -20.782498 , -25.849068 , -30.915637 , -35.982207 , -41.048776 , -46.115346 , -51.181916 , -56.248485 , -61.315055 , -66.381625 , -71.448194 , -76.514764 , -81.581334 , -86.647903 , -91.714473 , -96.781043 , -101.847612 , -106.914182 , -111.980752 , -117.047321 , -122.113891 , -127.180460 , -132.247030 , -137.313600 , -142.380169 , -147.446739 , -152.513309 , -157.579878 , -162.646448 , -167.713018 , -172.779587 , -177.846157 , -182.912727 , -187.979296 , -193.045866 , -198.112436 , -203.179005 , -208.245575 , -213.312144 , -218.378714 , -223.445284 , -228.511853 , -233.578423 , -238.644993 , -243.711562 , -248.778132 , -253.844702 , -258.911271 , -263.977841 , -269.044411 , -274.110980 , -279.177550 , -284.244120 , 475.111914 , 
10 , 475.111914 , 470.045344 , 464.978774 , 459.912205 , 454.845635 , 449.779065 , 444.712496 , 439.645926 , 434.579356 , 429.512787 , 424.446217 , 419.379647 , 414.313078 , 409.246508 , 404.179938 , 399.113369 , 394.046799 , 388.980230 , 383.913660 , 378.847090 , 373.780521 , 368.713951 , 363.647381 , 358.580812 , 353.514242 , 348.447672 , 343.381103 , 338.314533 , 333.247963 , 328.181394 , 323.114824 , 318.048254 , 312.981685 , 307.915115 , 302.848545 , 297.781976 , 292.715406 , 287.648837 , 282.582267 , 277.515697 , 272.449128 , 267.382558 , 262.315988 , 257.249419 , 252.182849 , 247.116279 , 242.049710 , 236.983140 , 231.916570 , 226.850001 , 221.783431 , 216.716861 , 211.650292 , 206.583722 , 201.517153 , 196.450583 , 191.384013 , 186.317444 , 181.250874 , 176.184304 , 171.117735 , 166.051165 , 160.984595 , 155.918026 , 150.851456 , 145.784886 , 140.718317 , 135.651747 , 130.585177 , 125.518608 , 120.452038 , 115.385469 , 110.318899 , 105.252329 , 100.185760 , 95.119190 , 90.052620 , 84.986051 , 79.919481 , 74.852911 , 69.786342 , 64.719772 , 59.653202 , 54.586633 , 49.520063 , 44.453493 , 39.386924 , 34.320354 , 29.253785 , 24.187215 , 19.120645 , 14.054076 , 8.987506 , 3.920936 , -1.145633 , -6.212203 , -11.278773 , -16.345342 , -21.411912 , -26.478482 , -31.545051 , -36.611621 , -41.678191 , -46.744760 , -51.811330 , -56.877899 , -61.944469 , -67.011039 , -72.077608 , -77.144178 , -82.210748 , -87.277317 , -92.343887 , -97.410457 , -102.477026 , -107.543596 , -112.610166 , -117.676735 , -122.743305 , -127.809875 , -132.876444 , -137.943014 , -143.009583 , -148.076153 , -153.142723 , -158.209292 , -163.275862 , -168.342432 , -173.409001 , -178.475571 , -183.542141 , -188.608710 , -193.675280 , -198.741850 , -203.808419 , -208.874989 , -213.941559 , -219.008128 , -224.074698 , -229.141267 , -234.207837 , -239.274407 , -244.340976 , -249.407546 , -254.474116 , -259.540685 , -264.607255 , -269.673825 , -274.740394 , -279.806964 , -284.873534 , 474.482499 , 
11 , 474.482499 , 469.415930 , 464.349360 , 459.282790 , 454.216221 , 449.149651 , 444.083082 , 439.016512 , 433.949942 , 428.883373 , 423.816803 , 418.750233 , 413.683664 , 408.617094 , 403.550524 , 398.483955 , 393.417385 , 388.350815 , 383.284246 , 378.217676 , 373.151106 , 368.084537 , 363.017967 , 357.951398 , 352.884828 , 347.818258 , 342.751689 , 337.685119 , 332.618549 , 327.551980 , 322.485410 , 317.418840 , 312.352271 , 307.285701 , 302.219131 , 297.152562 , 292.085992 , 287.019422 , 281.952853 , 276.886283 , 271.819714 , 266.753144 , 261.686574 , 256.620005 , 251.553435 , 246.486865 , 241.420296 , 236.353726 , 231.287156 , 226.220587 , 221.154017 , 216.087447 , 211.020878 , 205.954308 , 200.887738 , 195.821169 , 190.754599 , 185.688030 , 180.621460 , 175.554890 , 170.488321 , 165.421751 , 160.355181 , 155.288612 , 150.222042 , 145.155472 , 140.088903 , 135.022333 , 129.955763 , 124.889194 , 119.822624 , 114.756054 , 109.689485 , 104.622915 , 99.556346 , 94.489776 , 89.423206 , 84.356637 , 79.290067 , 74.223497 , 69.156928 , 64.090358 , 59.023788 , 53.957219 , 48.890649 , 43.824079 , 38.757510 , 33.690940 , 28.624370 , 23.557801 , 18.491231 , 13.424662 , 8.358092 , 3.291522 , -1.775047 , -6.841617 , -11.908187 , -16.974756 , -22.041326 , -27.107896 , -32.174465 , -37.241035 , -42.307605 , -47.374174 , -52.440744 , -57.507314 , -62.573883 , -67.640453 , -72.707022 , -77.773592 , -82.840162 , -87.906731 , -92.973301 , -98.039871 , -103.106440 , -108.173010 , -113.239580 , -118.306149 , -123.372719 , -128.439289 , -133.505858 , -138.572428 , -143.638998 , -148.705567 , -153.772137 , -158.838706 , -163.905276 , -168.971846 , -174.038415 , -179.104985 , -184.171555 , -189.238124 , -194.304694 , -199.371264 , -204.437833 , -209.504403 , -214.570973 , -219.637542 , -224.704112 , -229.770682 , -234.837251 , -239.903821 , -244.970390 , -250.036960 , -255.103530 , -260.170099 , -265.236669 , -270.303239 , -275.369808 , -280.436378 , -285.502948 , 473.853085 , 
12 , 473.853085 , 468.786516 , 463.719946 , 458.653376 , 453.586807 , 448.520237 , 443.453667 , 438.387098 , 433.320528 , 428.253959 , 423.187389 , 418.120819 , 413.054250 , 407.987680 , 402.921110 , 397.854541 , 392.787971 , 387.721401 , 382.654832 , 377.588262 , 372.521692 , 367.455123 , 362.388553 , 357.321983 , 352.255414 , 347.188844 , 342.122275 , 337.055705 , 331.989135 , 326.922566 , 321.855996 , 316.789426 , 311.722857 , 306.656287 , 301.589717 , 296.523148 , 291.456578 , 286.390008 , 281.323439 , 276.256869 , 271.190299 , 266.123730 , 261.057160 , 255.990591 , 250.924021 , 245.857451 , 240.790882 , 235.724312 , 230.657742 , 225.591173 , 220.524603 , 215.458033 , 210.391464 , 205.324894 , 200.258324 , 195.191755 , 190.125185 , 185.058615 , 179.992046 , 174.925476 , 169.858907 , 164.792337 , 159.725767 , 154.659198 , 149.592628 , 144.526058 , 139.459489 , 134.392919 , 129.326349 , 124.259780 , 119.193210 , 114.126640 , 109.060071 , 103.993501 , 98.926931 , 93.860362 , 88.793792 , 83.727223 , 78.660653 , 73.594083 , 68.527514 , 63.460944 , 58.394374 , 53.327805 , 48.261235 , 43.194665 , 38.128096 , 33.061526 , 27.994956 , 22.928387 , 17.861817 , 12.795247 , 7.728678 , 2.662108 , -2.404461 , -7.471031 , -12.537601 , -17.604170 , -22.670740 , -27.737310 , -32.803879 , -37.870449 , -42.937019 , -48.003588 , -53.070158 , -58.136728 , -63.203297 , -68.269867 , -73.336437 , -78.403006 , -83.469576 , -88.536145 , -93.602715 , -98.669285 , -103.735854 , -108.802424 , -113.868994 , -118.935563 , -124.002133 , -129.068703 , -134.135272 , -139.201842 , -144.268412 , -149.334981 , -154.401551 , -159.468121 , -164.534690 , -169.601260 , -174.667829 , -179.734399 , -184.800969 , -189.867538 , -194.934108 , -200.000678 , -205.067247 , -210.133817 , -215.200387 , -220.266956 , -225.333526 , -230.400096 , -235.466665 , -240.533235 , -245.599805 , -250.666374 , -255.732944 , -260.799514 , -265.866083 , -270.932653 , -275.999222 , -281.065792 , -286.132362 , 473.223671 , 
13 , 473.223671 , 468.157102 , 463.090532 , 458.023962 , 452.957393 , 447.890823 , 442.824253 , 437.757684 , 432.691114 , 427.624544 , 422.557975 , 417.491405 , 412.424836 , 407.358266 , 402.291696 , 397.225127 , 392.158557 , 387.091987 , 382.025418 , 376.958848 , 371.892278 , 366.825709 , 361.759139 , 356.692569 , 351.626000 , 346.559430 , 341.492860 , 336.426291 , 331.359721 , 326.293152 , 321.226582 , 316.160012 , 311.093443 , 306.026873 , 300.960303 , 295.893734 , 290.827164 , 285.760594 , 280.694025 , 275.627455 , 270.560885 , 265.494316 , 260.427746 , 255.361176 , 250.294607 , 245.228037 , 240.161468 , 235.094898 , 230.028328 , 224.961759 , 219.895189 , 214.828619 , 209.762050 , 204.695480 , 199.628910 , 194.562341 , 189.495771 , 184.429201 , 179.362632 , 174.296062 , 169.229492 , 164.162923 , 159.096353 , 154.029784 , 148.963214 , 143.896644 , 138.830075 , 133.763505 , 128.696935 , 123.630366 , 118.563796 , 113.497226 , 108.430657 , 103.364087 , 98.297517 , 93.230948 , 88.164378 , 83.097808 , 78.031239 , 72.964669 , 67.898100 , 62.831530 , 57.764960 , 52.698391 , 47.631821 , 42.565251 , 37.498682 , 32.432112 , 27.365542 , 22.298973 , 17.232403 , 12.165833 , 7.099264 , 2.032694 , -3.033876 , -8.100445 , -13.167015 , -18.233585 , -23.300154 , -28.366724 , -33.433293 , -38.499863 , -43.566433 , -48.633002 , -53.699572 , -58.766142 , -63.832711 , -68.899281 , -73.965851 , -79.032420 , -84.098990 , -89.165560 , -94.232129 , -99.298699 , -104.365269 , -109.431838 , -114.498408 , -119.564977 , -124.631547 , -129.698117 , -134.764686 , -139.831256 , -144.897826 , -149.964395 , -155.030965 , -160.097535 , -165.164104 , -170.230674 , -175.297244 , -180.363813 , -185.430383 , -190.496953 , -195.563522 , -200.630092 , -205.696661 , -210.763231 , -215.829801 , -220.896370 , -225.962940 , -231.029510 , -236.096079 , -241.162649 , -246.229219 , -251.295788 , -256.362358 , -261.428928 , -266.495497 , -271.562067 , -276.628637 , -281.695206 , -286.761776 , 472.594257 , 
14 , 472.594257 , 467.527688 , 462.461118 , 457.394548 , 452.327979 , 447.261409 , 442.194839 , 437.128270 , 432.061700 , 426.995130 , 421.928561 , 416.861991 , 411.795421 , 406.728852 , 401.662282 , 396.595713 , 391.529143 , 386.462573 , 381.396004 , 376.329434 , 371.262864 , 366.196295 , 361.129725 , 356.063155 , 350.996586 , 345.930016 , 340.863446 , 335.796877 , 330.730307 , 325.663737 , 320.597168 , 315.530598 , 310.464029 , 305.397459 , 300.330889 , 295.264320 , 290.197750 , 285.131180 , 280.064611 , 274.998041 , 269.931471 , 264.864902 , 259.798332 , 254.731762 , 249.665193 , 244.598623 , 239.532053 , 234.465484 , 229.398914 , 224.332345 , 219.265775 , 214.199205 , 209.132636 , 204.066066 , 198.999496 , 193.932927 , 188.866357 , 183.799787 , 178.733218 , 173.666648 , 168.600078 , 163.533509 , 158.466939 , 153.400369 , 148.333800 , 143.267230 , 138.200660 , 133.134091 , 128.067521 , 123.000952 , 117.934382 , 112.867812 , 107.801243 , 102.734673 , 97.668103 , 92.601534 , 87.534964 , 82.468394 , 77.401825 , 72.335255 , 67.268685 , 62.202116 , 57.135546 , 52.068976 , 47.002407 , 41.935837 , 36.869268 , 31.802698 , 26.736128 , 21.669559 , 16.602989 , 11.536419 , 6.469850 , 1.403280 , -3.663290 , -8.729859 , -13.796429 , -18.862999 , -23.929568 , -28.996138 , -34.062708 , -39.129277 , -44.195847 , -49.262416 , -54.328986 , -59.395556 , -64.462125 , -69.528695 , -74.595265 , -79.661834 , -84.728404 , -89.794974 , -94.861543 , -99.928113 , -104.994683 , -110.061252 , -115.127822 , -120.194392 , -125.260961 , -130.327531 , -135.394100 , -140.460670 , -145.527240 , -150.593809 , -155.660379 , -160.726949 , -165.793518 , -170.860088 , -175.926658 , -180.993227 , -186.059797 , -191.126367 , -196.192936 , -201.259506 , -206.326076 , -211.392645 , -216.459215 , -221.525784 , -226.592354 , -231.658924 , -236.725493 , -241.792063 , -246.858633 , -251.925202 , -256.991772 , -262.058342 , -267.124911 , -272.191481 , -277.258051 , -282.324620 , -287.391190 , 471.964843 , 
15 , 471.964843 , 466.898274 , 461.831704 , 456.765134 , 451.698565 , 446.631995 , 441.565425 , 436.498856 , 431.432286 , 426.365716 , 421.299147 , 416.232577 , 411.166007 , 406.099438 , 401.032868 , 395.966298 , 390.899729 , 385.833159 , 380.766589 , 375.700020 , 370.633450 , 365.566881 , 360.500311 , 355.433741 , 350.367172 , 345.300602 , 340.234032 , 335.167463 , 330.100893 , 325.034323 , 319.967754 , 314.901184 , 309.834614 , 304.768045 , 299.701475 , 294.634905 , 289.568336 , 284.501766 , 279.435197 , 274.368627 , 269.302057 , 264.235488 , 259.168918 , 254.102348 , 249.035779 , 243.969209 , 238.902639 , 233.836070 , 228.769500 , 223.702930 , 218.636361 , 213.569791 , 208.503221 , 203.436652 , 198.370082 , 193.303513 , 188.236943 , 183.170373 , 178.103804 , 173.037234 , 167.970664 , 162.904095 , 157.837525 , 152.770955 , 147.704386 , 142.637816 , 137.571246 , 132.504677 , 127.438107 , 122.371537 , 117.304968 , 112.238398 , 107.171829 , 102.105259 , 97.038689 , 91.972120 , 86.905550 , 81.838980 , 76.772411 , 71.705841 , 66.639271 , 61.572702 , 56.506132 , 51.439562 , 46.372993 , 41.306423 , 36.239853 , 31.173284 , 26.106714 , 21.040145 , 15.973575 , 10.907005 , 5.840436 , 0.773866 , -4.292704 , -9.359273 , -14.425843 , -19.492413 , -24.558982 , -29.625552 , -34.692122 , -39.758691 , -44.825261 , -49.891831 , -54.958400 , -60.024970 , -65.091539 , -70.158109 , -75.224679 , -80.291248 , -85.357818 , -90.424388 , -95.490957 , -100.557527 , -105.624097 , -110.690666 , -115.757236 , -120.823806 , -125.890375 , -130.956945 , -136.023515 , -141.090084 , -146.156654 , -151.223223 , -156.289793 , -161.356363 , -166.422932 , -171.489502 , -176.556072 , -181.622641 , -186.689211 , -191.755781 , -196.822350 , -201.888920 , -206.955490 , -212.022059 , -217.088629 , -222.155199 , -227.221768 , -232.288338 , -237.354907 , -242.421477 , -247.488047 , -252.554616 , -257.621186 , -262.687756 , -267.754325 , -272.820895 , -277.887465 , -282.954034 , -288.020604 , 471.335429 , 
16 , 471.335429 , 466.268859 , 461.202290 , 456.135720 , 451.069150 , 446.002581 , 440.936011 , 435.869442 , 430.802872 , 425.736302 , 420.669733 , 415.603163 , 410.536593 , 405.470024 , 400.403454 , 395.336884 , 390.270315 , 385.203745 , 380.137175 , 375.070606 , 370.004036 , 364.937466 , 359.870897 , 354.804327 , 349.737758 , 344.671188 , 339.604618 , 334.538049 , 329.471479 , 324.404909 , 319.338340 , 314.271770 , 309.205200 , 304.138631 , 299.072061 , 294.005491 , 288.938922 , 283.872352 , 278.805782 , 273.739213 , 268.672643 , 263.606074 , 258.539504 , 253.472934 , 248.406365 , 243.339795 , 238.273225 , 233.206656 , 228.140086 , 223.073516 , 218.006947 , 212.940377 , 207.873807 , 202.807238 , 197.740668 , 192.674098 , 187.607529 , 182.540959 , 177.474390 , 172.407820 , 167.341250 , 162.274681 , 157.208111 , 152.141541 , 147.074972 , 142.008402 , 136.941832 , 131.875263 , 126.808693 , 121.742123 , 116.675554 , 111.608984 , 106.542414 , 101.475845 , 96.409275 , 91.342706 , 86.276136 , 81.209566 , 76.142997 , 71.076427 , 66.009857 , 60.943288 , 55.876718 , 50.810148 , 45.743579 , 40.677009 , 35.610439 , 30.543870 , 25.477300 , 20.410730 , 15.344161 , 10.277591 , 5.211022 , 0.144452 , -4.922118 , -9.988687 , -15.055257 , -20.121827 , -25.188396 , -30.254966 , -35.321536 , -40.388105 , -45.454675 , -50.521245 , -55.587814 , -60.654384 , -65.720954 , -70.787523 , -75.854093 , -80.920662 , -85.987232 , -91.053802 , -96.120371 , -101.186941 , -106.253511 , -111.320080 , -116.386650 , -121.453220 , -126.519789 , -131.586359 , -136.652929 , -141.719498 , -146.786068 , -151.852638 , -156.919207 , -161.985777 , -167.052346 , -172.118916 , -177.185486 , -182.252055 , -187.318625 , -192.385195 , -197.451764 , -202.518334 , -207.584904 , -212.651473 , -217.718043 , -222.784613 , -227.851182 , -232.917752 , -237.984322 , -243.050891 , -248.117461 , -253.184030 , -258.250600 , -263.317170 , -268.383739 , -273.450309 , -278.516879 , -283.583448 , -288.650018 , 470.706015 , 
17 , 470.706015 , 465.639445 , 460.572876 , 455.506306 , 450.439736 , 445.373167 , 440.306597 , 435.240027 , 430.173458 , 425.106888 , 420.040319 , 414.973749 , 409.907179 , 404.840610 , 399.774040 , 394.707470 , 389.640901 , 384.574331 , 379.507761 , 374.441192 , 369.374622 , 364.308052 , 359.241483 , 354.174913 , 349.108343 , 344.041774 , 338.975204 , 333.908635 , 328.842065 , 323.775495 , 318.708926 , 313.642356 , 308.575786 , 303.509217 , 298.442647 , 293.376077 , 288.309508 , 283.242938 , 278.176368 , 273.109799 , 268.043229 , 262.976659 , 257.910090 , 252.843520 , 247.776951 , 242.710381 , 237.643811 , 232.577242 , 227.510672 , 222.444102 , 217.377533 , 212.310963 , 207.244393 , 202.177824 , 197.111254 , 192.044684 , 186.978115 , 181.911545 , 176.844975 , 171.778406 , 166.711836 , 161.645267 , 156.578697 , 151.512127 , 146.445558 , 141.378988 , 136.312418 , 131.245849 , 126.179279 , 121.112709 , 116.046140 , 110.979570 , 105.913000 , 100.846431 , 95.779861 , 90.713291 , 85.646722 , 80.580152 , 75.513583 , 70.447013 , 65.380443 , 60.313874 , 55.247304 , 50.180734 , 45.114165 , 40.047595 , 34.981025 , 29.914456 , 24.847886 , 19.781316 , 14.714747 , 9.648177 , 4.581607 , -0.484962 , -5.551532 , -10.618101 , -15.684671 , -20.751241 , -25.817810 , -30.884380 , -35.950950 , -41.017519 , -46.084089 , -51.150659 , -56.217228 , -61.283798 , -66.350368 , -71.416937 , -76.483507 , -81.550077 , -86.616646 , -91.683216 , -96.749785 , -101.816355 , -106.882925 , -111.949494 , -117.016064 , -122.082634 , -127.149203 , -132.215773 , -137.282343 , -142.348912 , -147.415482 , -152.482052 , -157.548621 , -162.615191 , -167.681761 , -172.748330 , -177.814900 , -182.881470 , -187.948039 , -193.014609 , -198.081178 , -203.147748 , -208.214318 , -213.280887 , -218.347457 , -223.414027 , -228.480596 , -233.547166 , -238.613736 , -243.680305 , -248.746875 , -253.813445 , -258.880014 , -263.946584 , -269.013154 , -274.079723 , -279.146293 , -284.212862 , -289.279432 , 470.076601 , 
